EmployeeID,First_Name,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Active Status,Job_Profile,Compensation,start_year,termination_year,tenure_months,tenure_years,State_code,Salary(USD)
102863,Jessica,Scott,1420 Kelly Drive,Huntington,West Virginia,25701,US,United States,51.0,NYC,2017-03-20,2021-03-12 00:00:00.000000,Corporate,Marketing,USD,0.3,"VP, Marketing",1972-07-27,VP,0,JP_1031,250000.0,2017,2021,48.43333333333333,3.9808219178082194,WV,83000.0
102864,Gerald,Thornberry,4265 Cimmaron Road,Silverado,California,92676,US,United States,55.0,SanJose,2017-03-27,2020-08-26 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1968-03-23,Manager,0,JP_1018,,2017,2020,41.6,3.419178082191781,CA,57000.0
102865,Michael,Basaldua,992 Summit Street,Waterville,Iowa,52170,US,United States,38.0,SanJose,2017-03-27,2019-03-18 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1985-05-28,Individual Contributor,0,JP_1020,70000.0,2017,2019,24.033333333333335,1.9753424657534246,IA,59000.0
102866,Leona,Vanpelt,2349 Long Street,Ocala,Florida,34471,US,United States,53.0,SanJose,2017-03-27,2023-06-23 16:28:36.762626,Corporate,Technology,USD,0.15,IT,1970-09-11,Individual Contributor,0,JP_1042,80000.0,2017,2023,75.98955122014891,6.245716538642377,FL,49000.0
102867,Willis,Freitag,1828 Victoria Court,Monroe,Maine,04951,US,United States,64.0,SanJose,2017-03-27,2018-09-10 00:00:00.000000,Corporate,Corporate,USD,0.15,HR Generalist,1959-12-26,Individual Contributor,0,JP_1016,75000.0,2017,2018,17.733333333333334,1.4575342465753425,ME,64000.0
102868,James,Negron,4185 Woodrow Way,San Augustine,Texas,75972,US,United States,46.0,SanJose,2017-03-27,2018-04-08 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1977-04-25,Individual Contributor,0,JP_1020,70000.0,2017,2018,12.566666666666666,1.0328767123287672,TX,57000.0
102869,Nina,Thorne,995 Dog Hill Lane,Brewster,Kansas,67732,US,United States,53.0,SanJose,2017-03-27,2021-07-11 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1970-06-10,Associate,0,JP_1040,75000.0,2017,2021,52.233333333333334,4.293150684931507,KS,72000.0
102870,Shani,William,2199 Hanifan Lane,Mcdonough,Georgia,30253,US,United States,61.0,SanJose,2017-03-27,2022-07-07 00:00:00.000000,Corporate,Customer Service,USD,0.15,Senior Account Manager,1962-06-27,Senior,0,JP_1022,100000.0,2017,2022,64.26666666666667,5.282191780821917,GA,52000.0
102871,Kristin,Watson,3497 Barnes Avenue,Williamsburg,Ohio,45176,US,United States,33.0,Boulder,2017-03-27,,Technology,Technology,USD,0.15,Senior Software Engineer,1990-03-20,Senior,1,JP_1046,140000.0,2017,0,75.98955148294907,6.24571656024239,OH,92000.0
102872,Richard,Wiener,4666 Heron Way,Portland,Oregon,97232,US,United States,48.0,Boulder,2017-03-27,2019-02-20 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1975-03-12,Individual Contributor,0,JP_1043,110000.0,2017,2019,23.166666666666668,1.904109589041096,OR,96000.0
102873,Michael,Pendleton,306 Don Jackson Lane,Flint,Michigan,48502,US,United States,41.0,NYC,2017-03-27,2020-09-02 00:00:00.000000,Corporate,Corporate,USD,0.15,FP&A Analyst,1982-05-22,Individual Contributor,0,JP_1005,70000.0,2017,2020,41.833333333333336,3.4383561643835616,MI,63000.0
102874,Mary,Calzada,3497 Ocala Street,Orlando,Florida,32822,US,United States,43.0,NYC,2017-03-27,2018-03-19 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1980-03-23,Individual Contributor,0,JP_1034,85000.0,2017,2018,11.9,0.9780821917808219,FL,77000.0
102875,Mary,Riche,4486 Victoria Court,Matinicus,Maine,04851,US,United States,38.0,NYC,2017-03-27,2017-11-28 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1985-05-29,Associate,0,JP_1019,,2017,2017,8.2,0.673972602739726,ME,58000.0
102876,Lucille,Bridges,203 Jones Avenue,Winston Salem,North Carolina,27105,US,United States,46.0,NYC,2017-03-27,,Corporate,Customer Service,USD,0.15,Senior Account Manager,1977-02-07,Senior,1,JP_1022,100000.0,2017,0,75.98955148294907,6.24571656024239,NC,56000.0
102877,Xue Fang,Hsieh,,,,0,HK,Hong Kong,49.0,HongKong,2017-03-27,2018-06-30 00:00:00.000000,Technology,Technology,HKD,0.15,Software Engineer,1974-05-31,Individual Contributor,0,JP_1043,110000.0,2017,2018,15.333333333333334,1.2602739726027397,,37295.3227578103
102878,Xiao Chen,Chao,,,,0,HK,Hong Kong,47.0,HongKong,2017-03-27,,Technology,Technology,HKD,0.15,Software Engineer,1976-04-07,Individual Contributor,1,JP_1043,110000.0,2017,0,75.98955148294907,6.24571656024239,,37295.3227578103
102879,Skye,Benson,9 Hampton Court Rd,SPITTAL,,0TD151DY,GB,United Kingdom,56.0,London,2017-03-27,,Corporate,Customer Service,GBP,0.2,"Manager, Customer Service",1967-02-17,Associate,1,JP_1024,,2017,0,75.98955148294907,6.24571656024239,,42070.3722590515
102880,Josh,Gilbert,96 Front St,HENLEY-ON-THAMES,,0RG92YD,GB,United Kingdom,51.0,London,2017-03-27,2020-04-14 00:00:00.000000,Corporate,Sales,GBP,0.15,Account Executive,1972-09-06,Individual Contributor,0,JP_1034,85000.0,2017,2020,37.13333333333333,3.052054794520548,,33146.353901070885
102881,Amy,Wilkinson,54 Golden Knowes Road,FRIETH,,0RG96SH,GB,United Kingdom,46.0,London,2017-03-27,2017-07-20 00:00:00.000000,Corporate,Sales,GBP,0.2,Regional Sales Manager,1977-12-23,Manager,0,JP_1036,140000.0,2017,2017,3.8333333333333335,0.3150684931506849,,33146.353901070885
102882,Wally,Foreman,4575 Preston Street,Moundridge,Kansas,67107,US,United States,33.0,SanJose,2017-04-03,,Corporate,Sales,USD,0.15,Account Executive,1990-08-26,Individual Contributor,1,JP_1034,85000.0,2017,0,75.75621814961573,6.226538478050609,KS,78000.0
102883,Geneva,Wininger,2778 Mattson Street,Tigard,Oregon,97223,US,United States,39.0,SanJose,2017-04-03,2023-03-30 00:00:00.000000,Corporate,Technology,USD,0.15,IT,1984-04-30,Individual Contributor,0,JP_1042,80000.0,2017,2023,72.9,5.991780821917808,OR,45000.0
102884,Elsie,Rodriguez,3784 Bolman Court,Henning,Illinois,60963,US,United States,32.0,SanJose,2017-04-03,,Corporate,Sales,USD,0.15,Account Executive,1991-03-18,Individual Contributor,1,JP_1034,85000.0,2017,0,75.75621814961573,6.226538478050609,IL,75000.0
102885,Eileen,Howell,820 Hedge Street,Piscataway,New Jersey,08854,US,United States,49.0,Boulder,2017-04-03,,Technology,Technology,USD,0.15,Senior Software Engineer,1974-12-11,Senior,1,JP_1046,140000.0,2017,0,75.75621814961573,6.226538478050609,NJ,94000.0
102886,William,Rutledge,4069 Southern Avenue,Meservey,Iowa,50457,US,United States,52.0,Boulder,2017-04-03,,Technology,Technology,USD,0.15,Software Engineer,1971-10-07,Individual Contributor,1,JP_1043,110000.0,2017,0,75.75621814961573,6.226538478050609,IA,96000.0
102887,Sandra,Hornbeck,2107 Cherry Tree Drive,Jacksonville,Florida,32202,US,United States,38.0,Boulder,2017-04-03,2019-02-05 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1985-09-19,Individual Contributor,0,JP_1043,110000.0,2017,2019,22.433333333333334,1.8438356164383563,FL,99000.0
102888,Tara,Blake,3119 Fidler Drive,San Antonio,Texas,78229,US,United States,37.0,Boulder,2017-04-03,,Technology,Technology,USD,0.15,Software Engineer,1986-06-25,Individual Contributor,1,JP_1043,110000.0,2017,0,75.75621814961573,6.226538478050609,TX,97000.0
102889,Laura,Martinez,1451 Cardinal Lane,Cleveland,Ohio,44111,US,United States,33.0,Boulder,2017-04-03,,Technology,Technology,USD,0.2,"Director, Engineering",1990-10-31,Director,1,JP_1045,200000.0,2017,0,75.75621814961573,6.226538478050609,OH,95000.0
102890,Jerald,Lane,2206 Paradise Lane,Fullerton,California,93632,US,United States,64.0,NYC,2017-04-03,,Corporate,Marketing,USD,0.15,Graphic Designer,1959-01-16,Individual Contributor,1,JP_1027,75000.0,2017,0,75.75621814961573,6.226538478050609,CA,82000.0
102891,Amber,Jack,3443 Burwell Heights Road,Beaumont,Texas,77701,US,United States,54.0,NYC,2017-04-03,2023-06-23 16:28:36.762626,Corporate,Customer Service,USD,0.15,Senior Account Manager,1969-07-27,Senior,0,JP_1022,100000.0,2017,2023,75.75621788681558,6.226538456450595,TX,58000.0
102892,Leone,Archer,2592 Ridenour Street,Miami,Florida,33179,US,United States,40.0,NYC,2017-04-03,,Corporate,Sales,USD,0.2,Sales Manager,1983-01-04,Manager,1,JP_1037,120000.0,2017,0,75.75621814961573,6.226538478050609,FL,79000.0
102893,Jennifer,Kim,3935 Rogers Street,Cincinnati,Ohio,45202,US,United States,68.0,NYC,2017-04-03,,Corporate,Sales,USD,0.15,Account Executive,1955-05-13,Individual Contributor,1,JP_1034,85000.0,2017,0,75.75621814961573,6.226538478050609,OH,73000.0
102894,Charles,Smith,539 Oliver Street,Fort Worth,Texas,76118,US,United States,44.0,NYC,2017-04-03,,Corporate,Marketing,USD,0.15,Copy Writer,1979-02-27,Individual Contributor,1,JP_1029,85000.0,2017,0,75.75621814961573,6.226538478050609,TX,82000.0
102895,David,Meece,1718 Jadewood Farms,Irvington,New Jersey,07111,US,United States,69.0,NYC,2017-04-03,2020-04-28 00:00:00.000000,Corporate,Sales,USD,0.2,Regional Sales Manager,1955-01-06,Manager,0,JP_1036,140000.0,2017,2020,37.36666666666667,3.0712328767123287,NJ,77000.0
102896,Roosevelt,Young,1795 Petunia Way,Birmingham,Alabama,35209,US,United States,47.0,NYC,2017-04-03,2023-05-12 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1976-03-02,Individual Contributor,0,JP_1028,70000.0,2017,2023,74.33333333333333,6.109589041095891,AL,77000.0
102897,Marie,Benavides,2083 Mandan Road,Caledonia,Missouri,63631,US,United States,63.0,NYC,2017-04-03,,Corporate,Customer Service,USD,0.2,"Director, Customer Service",1960-11-05,Director,1,JP_1026,160000.0,2017,0,75.75621814961573,6.226538478050609,MO,51000.0
102898,Betty,Scudder,3723 Bagwell Avenue,Gainesville,Florida,32601,US,United States,59.0,NYC,2017-04-03,,Corporate,Customer Service,USD,0.2,"Director, Customer Service",1964-07-21,Director,1,JP_1026,160000.0,2017,0,75.75621814961573,6.226538478050609,FL,58000.0
102899,Fuuki,Miyake,,,,0,JP,Japan,47.0,Tokyo,2017-04-03,2020-06-10 00:00:00.000000,Corporate,Sales,JPY,0.15,Account Executive,1976-10-01,Individual Contributor,0,JP_1034,85000.0,2017,2020,38.8,3.1890410958904107,,42537.72497468652
102900,Emma,Scott,7 Bridge Street,GOOSNARGH,,0PR33WL,GB,United Kingdom,39.0,London,2017-04-03,2021-03-18 00:00:00.000000,Corporate,Customer Service,GBP,0.15,Account Manager,1984-11-23,Individual Contributor,0,JP_1020,70000.0,2017,2021,48.166666666666664,3.958904109589041,,43345.23202447731
102901,Jeremy,Coleman,1846 Aviation Way,Los Angeles,California,90071,US,United States,36.0,SanJose,2017-04-10,,Corporate,Sales,USD,0.15,Account Executive,1987-04-02,Individual Contributor,1,JP_1034,85000.0,2017,0,75.52288481628241,6.207360395858828,CA,73000.0
102902,Helen,Human,3215 Poling Farm Road,Omaha,Nebraska,68114,US,United States,31.0,SanJose,2017-04-10,,Corporate,Corporate,USD,0.15,Accountant,1992-12-05,Individual Contributor,1,JP_1010,85000.0,2017,0,75.52288481628241,6.207360395858828,NE,67000.0
102903,Tina,Sloan,2360 Anthony Avenue,San Angelo,Texas,76901,US,United States,62.0,SanJose,2017-04-10,2022-12-07 00:00:00.000000,Corporate,Sales,USD,0.2,"Director, Sales",1961-04-05,Director,0,JP_1035,175000.0,2017,2022,68.9,5.663013698630137,TX,74000.0
102904,David,Erickson,738 Brownton Road,Greenville,Mississippi,38701,US,United States,28.0,SanJose,2017-04-10,,Corporate,Sales,USD,0.2,Regional Sales Manager,1995-11-05,Manager,1,JP_1036,140000.0,2017,0,75.52288481628241,6.207360395858828,MS,80000.0
102905,Cecelia,Juarez,42 Roane Avenue,Pasadena,Texas,77503,US,United States,34.0,SanJose,2017-04-10,2017-05-18 00:00:00.000000,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",1989-07-16,Associate,0,JP_1024,,2017,2017,1.2666666666666666,0.10410958904109589,TX,58000.0
102906,Felicia,Reed,184 Park Street,San Francisco,California,94103,US,United States,45.0,SanJose,2017-04-10,2020-04-14 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1978-08-15,Individual Contributor,0,JP_1020,70000.0,2017,2020,36.666666666666664,3.0136986301369864,CA,60000.0
102907,Shirley,Artiaga,2210 Mudlick Road,Malden,Washington,99149,US,United States,46.0,SanJose,2017-04-10,2021-12-28 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1977-06-28,Individual Contributor,0,JP_1028,70000.0,2017,2021,57.43333333333333,4.720547945205479,WA,81000.0
102908,Michael,Wright,799 Quincy Street,Philadelphia,Pennsylvania,19108,US,United States,38.0,Boulder,2017-04-10,2018-12-15 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1985-11-16,Director,0,JP_1045,200000.0,2017,2018,20.466666666666665,1.6821917808219178,PA,90000.0
102909,Terri,Haley,2814 Anmoore Road,Queens,New York,11423,US,United States,61.0,Boulder,2017-04-10,,Technology,Technology,USD,0.15,Software Engineer,1962-10-05,Individual Contributor,1,JP_1043,110000.0,2017,0,75.52288481628241,6.207360395858828,NY,93000.0
102910,Karen,Farley,955 Ralph Drive,North Royalton,Ohio,44133,US,United States,63.0,NYC,2017-04-10,2023-03-22 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1960-08-21,Individual Contributor,0,JP_1034,85000.0,2017,2023,72.4,5.950684931506849,OH,73000.0
102911,Daniel,Terrell,1668 Blane Street,Saint Louis,Missouri,63141,US,United States,30.0,NYC,2017-04-10,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",1993-06-08,Associate,1,JP_1024,,2017,0,75.52288481628241,6.207360395858828,MO,58000.0
102912,Larry,Hackett,1740 Murry Street,Norfolk,Virginia,23502,US,United States,60.0,NYC,2017-04-10,,Corporate,Sales,USD,0.2,Sales Manager,1964-01-05,Manager,1,JP_1037,120000.0,2017,0,75.52288481628241,6.207360395858828,VA,72000.0
102913,Harry,Allen,3221 Counts Lane,Lexington,Kentucky,40511,US,United States,61.0,NYC,2017-04-10,,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",1962-01-09,Individual Contributor,1,JP_1011,70000.0,2017,0,75.52288481628241,6.207360395858828,KY,64000.0
102914,Michael,Matlock,1910 Flint Street,Atlanta,Georgia,30303,US,United States,34.0,NYC,2017-04-10,,Corporate,Sales,USD,0.15,Account Executive,1989-10-31,Individual Contributor,1,JP_1034,85000.0,2017,0,75.52288481628241,6.207360395858828,GA,76000.0
102915,Hal,Hogans,3935 Ash Street,Dallas,Texas,75225,US,United States,55.0,NYC,2017-04-10,2023-06-23 16:28:36.762626,Corporate,Sales,USD,0.15,Account Executive,1968-05-14,Individual Contributor,0,JP_1034,85000.0,2017,2023,75.52288455348224,6.207360374258815,TX,76000.0
102916,Bethany,Clayton,94 East Street,MANNINGFORD ABBOTS,,0SN94BB,GB,United Kingdom,45.0,London,2017-04-10,2019-08-01 00:00:00.000000,Corporate,Sales,GBP,0.2,Sales Manager,1978-08-24,Manager,0,JP_1037,120000.0,2017,2019,28.1,2.3095890410958906,,29321.774604793474
102917,Louie,Gardner,12 Northgate Street,BICKNOLLER,,0TA43TZ,GB,United Kingdom,39.0,London,2017-04-10,,Corporate,Customer Service,GBP,0.15,Account Manager,1984-01-23,Individual Contributor,1,JP_1020,70000.0,2017,0,75.52288481628241,6.207360395858828,,45894.95155532892
102918,Calvin,Demott,969 Duke Lane,Freehold,New Jersey,07728,US,United States,64.0,SanJose,2017-04-17,2018-10-02 00:00:00.000000,Corporate,Marketing,USD,0.2,"Director, Marketing",1959-02-24,Director,0,JP_1033,190000.0,2017,2018,17.766666666666666,1.4602739726027398,NJ,82000.0
102919,Gloria,Coleman,848 Fancher Drive,Cleburne,Texas,76031,US,United States,34.0,SanJose,2017-04-17,,Corporate,Sales,USD,0.2,Sales Manager,1989-07-25,Manager,1,JP_1037,120000.0,2017,0,75.28955148294908,6.188182313667047,TX,73000.0
102920,Forrest,Reyes,4616 Camden Street,Reno,Nevada,89501,US,United States,47.0,SanJose,2017-04-17,2018-06-06 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1976-08-29,Manager,0,JP_1018,,2017,2018,13.833333333333334,1.1369863013698631,NV,53000.0
102921,Kelly,Mooney,1807 Ashton Lane,Austin,Texas,78756,US,United States,59.0,SanJose,2017-04-17,2018-10-05 00:00:00.000000,Corporate,Technology,USD,0.15,IT,1964-08-06,Individual Contributor,0,JP_1042,80000.0,2017,2018,17.866666666666667,1.4684931506849315,TX,50000.0
102922,Frances,Garcia,412 Seneca Drive,Tigard,Oregon,97223,US,United States,57.0,SanJose,2017-04-17,2021-03-25 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1966-09-08,Associate,0,JP_1040,75000.0,2017,2021,47.93333333333333,3.9397260273972603,OR,76000.0
102923,John,Fite,687 Fleming Way,Richmond,Virginia,23219,US,United States,29.0,SanJose,2017-04-17,2021-01-11 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1994-07-20,Associate,0,JP_1019,,2017,2021,45.5,3.73972602739726,VA,54000.0
102924,Kristi,Bergman,1497 Rafe Lane,Jackson,Mississippi,39201,US,United States,31.0,Boulder,2017-04-17,,Technology,Technology,USD,0.2,"Director, Engineering",1992-01-22,Director,1,JP_1045,200000.0,2017,0,75.28955148294908,6.188182313667047,MS,95000.0
102925,Deborah,Rivera,212 Lindale Avenue,San Francisco,California,94103,US,United States,31.0,Boulder,2017-04-17,,Technology,Technology,USD,0.15,Software Engineer,1992-07-13,Individual Contributor,1,JP_1043,110000.0,2017,0,75.28955148294908,6.188182313667047,CA,92000.0
102926,Thomas,Mitchell,3099 Rose Street,Burr Ridge,Illinois,61257,US,United States,45.0,NYC,2017-04-17,2021-12-06 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1978-04-20,Individual Contributor,0,JP_1020,70000.0,2017,2021,56.46666666666667,4.641095890410959,IL,53000.0
102927,Sharon,Burchett,4197 Camden Place,Elmsford,New York,10523,US,United States,49.0,NYC,2017-04-17,2020-01-03 00:00:00.000000,Corporate,Sales,USD,0.2,Sales Manager,1974-04-12,Manager,0,JP_1037,120000.0,2017,2020,33.03333333333333,2.7150684931506848,NY,72000.0
102928,James,Myers,2095 McKinley Avenue,Denver,Colorado,80014,US,United States,47.0,NYC,2017-04-17,2021-08-20 00:00:00.000000,Corporate,Marketing,USD,0.1,"Associate, Marketing",1976-04-06,Associate,0,JP_1030,120000.0,2017,2021,52.86666666666667,4.345205479452055,CO,83000.0
102929,Grace,Garcia,3718 Poplar Avenue,San Diego,California,92105,US,United States,32.0,NYC,2017-04-17,,Corporate,Sales,USD,0.2,Sales Manager,1991-07-17,Manager,1,JP_1037,120000.0,2017,0,75.28955148294908,6.188182313667047,CA,77000.0
102930,Antonina,Webb,1806 Beechwood Drive,Bridgeville,Pennsylvania,15017,US,United States,29.0,NYC,2017-04-17,2018-03-07 00:00:00.000000,Corporate,Corporate,USD,0.2,HR Manager,1994-05-04,Individual Contributor,0,JP_1002,,2017,2018,10.8,0.8876712328767123,PA,69000.0
102931,Marlene,Anderson,4943 White Oak Drive,Kansas City,Missouri,64131,US,United States,54.0,NYC,2017-04-17,,Corporate,Corporate,USD,0.15,Finance Coordinator,1969-03-12,Individual Contributor,1,JP_1009,55000.0,2017,0,75.28955148294908,6.188182313667047,MO,66000.0
102932,Nelda,Matthews,737 Candlelight Drive,Houston,Texas,77088,US,United States,29.0,NYC,2017-04-17,2018-03-23 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1994-07-20,Individual Contributor,0,JP_1034,85000.0,2017,2018,11.333333333333334,0.9315068493150684,TX,72000.0
102933,Jie,Shao,,,,0,HK,Hong Kong,42.0,HongKong,2017-04-17,2018-03-29 00:00:00.000000,Technology,Technology,HKD,0.15,Senior Software Engineer,1981-07-30,Senior,0,JP_1046,140000.0,2017,2018,11.533333333333333,0.947945205479452,,36912.151633586225
102934,Matthew,Hawkins,15 Ploughley Rd,TOFTWOOD,,0NR192SE,GB,United Kingdom,45.0,London,2017-04-21,2018-10-03 00:00:00.000000,Corporate,Sales,GBP,0.15,Account Executive,1978-10-30,Individual Contributor,0,JP_1034,85000.0,2017,2018,17.666666666666668,1.452054794520548,,29321.774604793474
102935,Marshall,Lavery,1463 Caldwell Road,Geneseo,New York,14454,US,United States,71.0,Boulder,2017-04-21,,Technology,Technology,USD,0.15,Software Engineer,1952-07-21,Individual Contributor,1,JP_1043,110000.0,2017,0,75.15621814961574,6.177223409557458,NY,96000.0
102936,Shannon,Washington,3493 Alexander Drive,Dallas,Texas,75212,US,United States,55.0,Boulder,2017-04-21,,Technology,Technology,USD,0.15,Software Engineer,1968-03-13,Individual Contributor,1,JP_1043,110000.0,2017,0,75.15621814961574,6.177223409557458,TX,94000.0
102937,Christopher,Bayer,3498 Spirit Drive,Holly Hill,Florida,32117,US,United States,32.0,Boulder,2017-04-21,2018-09-26 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1991-07-08,Individual Contributor,0,JP_1043,110000.0,2017,2018,17.433333333333334,1.4328767123287671,FL,95000.0
